filename,dataset,comparison_status,manufacturer,manufacturer_model,sop_class,transfer_syntax,photometric,n_frames,doppler_candidate,evidence,raw_array_shape,monai_shape_CHW,acquisition_type,monai_ready,spp_validation,root_cause
be0e62ae-7187-4507-8b62-a3326a316331.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
4a77ef8c-fbf7-4480-b54d-aca7e4b55e45.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x364x364,"(1, 227, 364, 364)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
3fd4d7a1-5291-4c0a-86b4-94dd2ceb5473.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
fbca6cbb-5eed-4795-ae2f-f813a3072bef.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b995838c-c0a9-4f30-ab36-09578b05c6e1.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x356x356,"(1, 227, 356, 356)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
78cf3906-ae59-4c87-b622-ad22b912603d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
a71d3eba-35de-4f79-ae71-dcc86edff461.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
46249382-1b3c-486d-a94e-5c970c65e1d4.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e2d98024-4cc5-44b7-9796-69c7391deb9a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x356x356,"(1, 227, 356, 356)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
13fc71c6-ef2f-43b4-9e71-d541cf483aba.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0a29c710-4cd0-44d2-8c9e-9ea1d0b50e2d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
fcc228ff-a252-4855-9d68-2bbb9aea0766.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
ed6ea563-c3dc-4b64-b58a-8f868c14edff.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0d6ae5ca-23dc-4400-bd7a-796e54260f6d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
3320d9d1-da9b-4795-bfb1-6e8a795d1805.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b9ad5358-f09f-4c1d-8867-571b3d4faf7f.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
faf746a3-31d4-4331-9aa1-7634a5c1d4e9.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
503d5907-6e56-432e-a688-a98698271ed1.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e92b72b8-14d7-4138-93d4-7a44f548cbef.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
541c9a3d-1ab8-4d30-b838-144b6c48a9c1.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x360x360,"(1, 228, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
8c9a8429-fff2-409b-b396-95fc8b37ef13.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e37bb6d3-5b8c-468a-b93a-ef8fe383673a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x356x356,"(1, 228, 356, 356)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
11c43c0c-fc6d-47f8-8d36-01be6fbd0fc7.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
c0806d90-e00a-4b7d-8fb8-62e36ee5fcdf.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
a5abb9b3-fb2e-48c6-a5a8-a45e1fde6bcd.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x362x362,"(1, 228, 362, 362)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
3a8390f9-8781-495e-bf30-f935f54ed5b9.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7aabf5f8-9a0a-49fc-b85c-4d2972e13cdb.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0090b15e-e843-4731-8e52-ad030fefb55b.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
3b7ee176-2ee5-4b4a-bf59-783b5d303c9a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
20162b9a-67ae-4292-9e6a-f4cf14adeb7a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
331a8e19-5906-4535-8bca-3ed17475745f.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0e19b0e2-678a-43a9-b51d-1c41c5317a57.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x366x366,"(1, 227, 366, 366)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
22c8e3b9-2e4a-45c4-8ac5-fbf2a859f01c.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
cc1c0f4c-6ec4-4f26-9371-43fe416cc9b6.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e1dfef34-a557-4aaa-8f21-bd98da7962c6.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
ad27a320-1786-4000-8208-843f9d400b24.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
d95d14a5-bf35-476e-898e-a0f4aa04f903.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x352x352,"(1, 228, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
609aff17-a321-4c06-bc94-0d1e52656270.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
2e7876f8-7259-423f-ae07-b3527734e69f.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e3157604-52d3-4857-bc97-b89c797a0c2c.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
fc06e03a-7adb-4e53-a0b8-e50c74274b0a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x356x356,"(1, 227, 356, 356)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
a0e870fa-294c-412f-9250-fa0885abf8ad.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,280,False,no validated evidence,280x452x452,"(1, 280, 452, 452)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
00e5deb7-2eae-4e0f-8bd0-67f0e52f9fe9.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
8226c801-2677-4f0f-90b3-c7c2e46ecaf7.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,280,False,no validated evidence,280x424x424,"(1, 280, 424, 424)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
07a01765-b399-4e37-9e1a-c714e20b883e.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x380x380,"(1, 228, 380, 380)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
411fa50f-a35b-42e9-adb3-e6857a60f804.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x348x348,"(1, 226, 348, 348)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
a5b84061-a51c-4bc8-9482-16f11284c481.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
dbce9dd7-120e-4442-a120-48439b73a125.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x356x356,"(1, 227, 356, 356)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
30696584-e526-41cb-8db2-5cc5b3c4866c.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
ef3ffdcf-3fe1-4cbf-a049-9578fbfc1b36.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
f0b4513a-fb2d-4097-b1c7-77a678d09fb4.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x356x356,"(1, 227, 356, 356)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
28373518-40ea-4d4c-8b73-feb40969ba60.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e27d6a87-674f-4d1b-803f-8b6c1e3844f1.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x366x366,"(1, 226, 366, 366)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b8d118df-6cbf-4c2e-a740-19b2167d1854.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,280,False,no validated evidence,280x424x424,"(1, 280, 424, 424)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
ba041381-ac2f-4957-83b1-947226b8790d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7aeb86b7-2482-40db-86dc-635557e522b1.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x374x374,"(1, 226, 374, 374)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
a581bb52-cad6-45df-b390-beb8a7175ec1.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b42ef92d-9dbe-417c-a38c-73f0c212e99c.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
774d55c6-4acb-4b8a-9eaf-40e04b71f864.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x348x348,"(1, 226, 348, 348)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
5c043fa3-7533-474a-a80b-0bbf3ced996d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
247b3468-7e59-459c-b50c-b76d9126d511.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b8db592b-4ed6-422f-9904-f029ca3b285d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e3675850-667c-4dbb-a555-4501d1c16341.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
d067a59b-b210-4448-b3a1-47054a0a1840.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x348x348,"(1, 226, 348, 348)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
fb621ffd-5cc7-41f1-b339-4a86f6b7baac.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x362x362,"(1, 228, 362, 362)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
f5300f07-7717-4bc8-ac83-83e79204d166.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x348x348,"(1, 226, 348, 348)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0ee7f5fa-5d98-4562-88f5-472beab27080.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
